"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.200080375E0,-5.494174805E0,-3.432062988E0,1.435065765E0,6.635090571E0
1.210014375E0,-8.583300934E0,-2.449356537E0,3.469485168E0,9.576519707E0
1.219948375E0,-1.065888474E1,-2.073787537E0,4.952900391E0,1.193497553E1
1.229881375E0,-9.619745636E0,-2.907853088E0,4.966522064E0,1.120988212E1
1.239815375E0,-7.843988342E0,-4.206552429E0,2.727328491E0,9.309218934E0
1.249749375E0,-8.237370300E0,-3.597019958E0,5.557942200E-1,9.005649852E0
1.259683375E0,-9.589658203E0,-2.971470795E0,-8.608598328E-1,1.007632189E1
1.269616375E0,-9.400002594E0,-3.653003540E0,-1.562001801E0,1.020511309E1
1.279550375E0,-1.002450394E1,-4.679868164E0,-1.250200195E0,1.113350105E1
1.289484375E0,-1.168110901E1,-4.943619690E0,2.354753265E0,1.290087386E1
1.299418375E0,-1.194605804E1,-3.176544342E0,9.222771149E0,1.542265361E1
1.309351375E0,-1.098236206E1,-1.020428009E0,3.022065582E0,1.143618949E1
1.319285375E0,-9.177415466E0,4.029620361E-1,7.405101013E0,1.179927345E1
1.329219375E0,-7.436685333E0,-7.870632935E-1,1.156659714E1,1.377352267E1
1.339152583E0,-7.705077209E0,-1.421593781E0,4.306843872E0,8.940808007E0
1.349085583E0,-7.586523743E0,-2.107617188E0,2.092498627E0,8.147143255E0
1.359019583E0,-8.720864868E0,-3.772006073E0,-3.353027344E-2,9.501717642E0
1.368953583E0,-1.260558655E1,-5.565576324E0,-3.154540100E0,1.413603817E1
1.378887583E0,-1.341001373E1,-6.843768311E0,-1.140178986E0,1.509853109E1
1.388821583E0,-1.119222565E1,-6.186934204E0,-5.357209625E0,1.386519977E1
1.398754583E0,-8.993597717E0,-4.352798309E0,-2.560874634E0,1.031453983E1
1.408688583E0,-7.686815186E0,-3.088377686E0,5.354365540E0,9.863794136E0
1.418622583E0,-5.169050903E0,-1.732646942E0,7.818541260E0,9.531565459E0
1.428556583E0,-2.210303650E0,-8.592132568E-1,5.756429443E0,6.225766586E0
1.438489583E0,-3.880680084E0,-1.710043945E0,1.390159149E0,4.462787321E0
1.448423583E0,-5.538782043E0,-2.326611786E0,-5.915698242E-1,6.036653360E0
1.458357583E0,-6.531068573E0,-2.422262878E0,-5.303471375E-1,6.985948915E0
1.468291583E0,-8.610544281E0,-2.490071869E0,-7.797285461E-1,8.997216644E0
1.478224583E0,-1.036699173E1,-2.650837555E0,-2.264490967E0,1.093752150E1
1.488158583E0,-1.102547241E1,-2.552342377E0,-3.586092682E0,1.187162812E1
1.498092583E0,-1.177406570E1,-2.434836731E0,-3.198997650E0,1.244148862E1
1.508026583E0,-1.236443802E1,-2.319726105E0,-2.195185089E0,1.277025036E1
1.517960583E0,-1.216340607E1,-2.424059143E0,-1.539698181E0,1.249780702E1
1.527893583E0,-1.123503662E1,-2.153871002E0,-1.039887543E0,1.148680000E1
1.537827583E0,-9.944570160E0,-1.073717194E0,-9.342073059E-1,1.004589904E1
1.547761583E0,-8.097111969E0,-4.607418823E-1,-1.741029510E0,8.294979751E0
1.557695583E0,-6.710844727E0,-6.144721985E-1,-2.185754700E0,7.084527975E0
1.567628583E0,-4.819228363E0,-1.536105652E0,-3.932921448E0,6.407218874E0
1.577562583E0,-2.965183868E0,-2.979853363E0,-4.610711975E0,6.239431573E0
1.587496583E0,-2.471959534E0,-5.609734497E0,-5.048401794E0,7.941414593E0
1.597430583E0,-4.474345551E0,-7.469916229E0,-5.264701996E0,1.017528887E1
1.607363583E0,-6.798412628E0,-6.941215668E0,-4.504432983E0,1.070928596E1
1.617297583E0,-9.375453644E0,-6.448440399E0,-1.148112488E0,1.143676864E1
1.627231583E0,-1.191162964E1,-7.631280670E0,1.853894806E0,1.426745567E1
1.637165583E0,-1.098266144E1,-6.615792389E0,5.869294739E-1,1.283479830E1
1.647099583E0,-8.239915009E0,-3.884571991E0,-1.797462158E0,9.285309317E0
1.657032583E0,-6.248156891E0,-2.912942505E0,-1.777104492E0,7.119185273E0
1.666966583E0,-6.530918884E0,-5.595514069E0,-1.899400177E0,8.807405986E0
1.676900583E0,-7.278314667E0,-7.584278412E0,-1.089883575E0,1.056801730E1
1.686834583E0,-8.654552765E0,-8.255931702E0,1.389111328E0,1.204123424E1
1.696767583E0,-8.279732208E0,-6.302493896E0,-1.586251373E0,1.052575832E1
1.706701583E0,-8.538094940E0,-6.247857513E0,-3.035238190E0,1.100670067E1
1.716635583E0,-9.324260101E0,-7.495063934E0,-2.874322815E0,1.230363936E1
1.726569583E0,-8.190368042E0,-8.416248322E0,-1.839524689E0,1.188693466E1
1.736502583E0,-6.656358032E0,-8.366401978E0,-1.610500946E0,1.081191461E1
1.746436583E0,-6.757697296E0,-8.597671051E0,-1.227746887E0,1.100426202E1
1.756370583E0,-7.125482483E0,-8.481961670E0,-7.027885437E-1,1.110000388E1
1.766304583E0,-6.899751892E0,-8.243507538E0,-3.348536682E-1,1.075519036E1
1.776238583E0,-6.925498352E0,-8.249195709E0,-5.382806396E-1,1.078431747E1
1.786171583E0,-5.360502777E0,-7.158863068E0,-8.798703003E-1,8.986572327E0
1.796105583E0,-4.704267426E0,-6.742728424E0,-6.771917725E-1,8.249430726E0
1.806039583E0,-5.292693787E0,-7.062762909E0,-2.544708252E-1,8.829495049E0
1.815973583E0,-5.867348785E0,-7.360493774E0,-7.833210754E-1,9.445434997E0
1.825906583E0,-7.363038483E0,-8.594976654E0,-1.042432251E0,1.136550150E1
1.835840583E0,-7.633975067E0,-8.994196472E0,-6.372248840E-1,1.181436418E1
