"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.790063167E0,-7.597451019E0,5.682034149E0,-2.363435211E0,9.777146826E0
2.800095167E0,-7.928263092E0,5.874533844E0,-2.436782684E0,1.016392707E1
2.810128167E0,-9.065148926E0,6.811734924E0,-1.607207794E0,1.145250080E1
2.820161167E0,-1.076755875E1,8.324189758E0,-2.112107849E0,1.377292475E1
2.830194167E0,-1.071471863E1,7.894583130E0,-3.024759979E0,1.364839958E1
2.840226167E0,-9.884395294E0,6.932533722E0,-3.050656128E0,1.245262209E1
2.850259167E0,-8.886869659E0,5.556145935E0,-1.712139587E0,1.061972843E1
2.860292167E0,-8.076155548E0,4.166585541E0,-5.051994324E-1,9.101645454E0
2.870324167E0,-7.593858490E0,3.696862335E0,-5.138813782E-1,8.461533665E0
2.880357167E0,-6.828799438E0,3.018173676E0,-4.558021545E-1,7.479948510E0
2.890390167E0,-6.261030121E0,2.899470520E0,4.767585754E-1,6.916265337E0
2.900422167E0,-5.691913605E0,3.172802124E0,7.843688965E-1,6.563519511E0
2.910455167E0,-5.564378815E0,3.367098083E0,1.301094360E0,6.632684798E0
2.920488167E0,-5.309608612E0,4.722230072E0,1.052760773E0,7.183293514E0
2.930521167E0,-5.179678802E0,5.985453186E0,1.653461609E0,8.086325348E0
2.940553167E0,-4.962630157E0,6.880591736E0,2.195933533E0,8.763125287E0
2.950586167E0,-4.798271942E0,7.890541534E0,1.724563751E0,9.394582453E0
2.960619167E0,-5.576952667E0,8.927734680E0,2.372566223E0,1.079054763E1
2.970651167E0,-6.150410156E0,9.721833344E0,3.187471619E0,1.193740189E1
2.980684167E0,-6.796017609E0,9.914782104E0,2.954406281E0,1.237809662E1
2.990717167E0,-7.635022888E0,9.606722717E0,2.142344971E0,1.245681893E1
3.000749167E0,-7.691904602E0,9.208101654E0,5.641767883E-1,1.201136245E1
3.010782167E0,-7.013665009E0,9.127569122E0,-1.334175568E0,1.158809904E1
3.020815167E0,-6.666387177E0,8.777297516E0,-1.775906982E0,1.116402774E1
3.030847167E0,-6.397995300E0,8.333470459E0,-1.764830017E0,1.065343601E1
3.040880167E0,-6.407725067E0,8.037236481E0,-1.866618347E0,1.044702708E1
3.050913167E0,-6.435866547E0,7.926466827E0,-2.050136719E0,1.041404413E1
3.060946167E0,-6.178102570E0,7.392527161E0,-1.946103058E0,9.828821206E0
3.070978167E0,-5.667963409E0,6.956932983E0,-1.898951111E0,9.172281127E0
3.081011167E0,-5.730233917E0,7.408094788E0,-1.348395996E0,9.462220717E0
3.091044167E0,-6.207441559E0,7.797435150E0,-3.733236694E-1,9.973549829E0
3.101076167E0,-6.762786713E0,7.636819153E0,2.165995789E-1,1.020309788E1
3.111109167E0,-7.128326569E0,6.708000641E0,1.809736633E-1,9.789947075E0
3.121142167E0,-7.183861084E0,5.119803314E0,1.257385254E-1,8.822474496E0
