"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.312752917E0,1.087039490E1,-5.768105164E0,2.487377472E0,1.255482254E1
1.322686917E0,8.456514587E0,-3.251688080E0,3.948788452E-1,9.068739915E0
1.332619917E0,6.273454285E0,-1.269959106E0,-1.481169891E0,6.569846957E0
1.342552917E0,4.401447144E0,2.484832764E-1,-2.683769073E0,5.161113963E0
1.352485917E0,2.753074951E0,1.221909027E0,-3.333118744E0,4.492456335E0
1.362419917E0,1.560355225E0,1.670825500E0,-3.883374481E0,4.506324849E0
1.372352917E0,1.138682098E0,1.903441772E0,-4.026925964E0,4.597371012E0
1.382285917E0,1.334924011E0,2.056723022E0,-3.526965637E0,4.295534695E0
1.392218917E0,1.525328064E0,1.841770020E0,-2.780617676E0,3.667502852E0
1.402152917E0,1.310075684E0,1.280137939E0,-1.910477142E0,2.646691208E0
1.412085917E0,9.988728333E-1,7.999365234E-1,-2.362986145E0,2.687256761E0
1.422018917E0,6.436614990E-2,4.053570557E-1,-4.902604980E0,4.919755374E0
1.431951917E0,-3.842509460E-1,3.466790771E-1,-6.787036285E0,6.806739066E0
1.441885917E0,4.296066284E-2,5.303471375E-1,-6.195017395E0,6.217825523E0
1.451818917E0,1.067579956E0,6.753955078E-1,-4.053271179E0,4.245573378E0
1.461751917E0,1.758692780E0,1.125060425E0,-2.558329926E0,3.302092255E0
1.471685917E0,1.908830566E0,1.486558685E0,-2.226769409E0,3.288159494E0
1.481618917E0,2.241139526E0,1.576820984E0,-2.445764008E0,3.672986846E0
1.491551917E0,2.711461487E0,1.655557251E0,-2.798580322E0,4.233786134E0
1.501484917E0,2.747386780E0,1.838925934E0,-2.294877777E0,4.024456077E0
1.511418917E0,2.796784058E0,2.074086914E0,-1.245559845E0,3.698007155E0
1.521351917E0,2.855162659E0,2.014061737E0,-5.525010681E-1,3.537464617E0
1.531284917E0,3.064427490E0,1.588197327E0,-2.186952209E-1,3.458455463E0
1.541217917E0,3.244652710E0,1.076710968E0,-4.790039062E-3,3.418640177E0
1.551151917E0,3.337459717E0,5.956114197E-1,3.224295044E-1,3.405488381E0
1.561084917E0,3.473826141E0,-3.966751099E-2,7.018904114E-1,3.544247695E0
1.571017917E0,3.848646698E0,-8.104147339E-1,1.127455444E0,4.091455637E0
1.580950917E0,4.540957031E0,-1.833387451E0,1.577419739E0,5.144886135E0
1.590884917E0,5.759572906E0,-3.075504456E0,1.960622864E0,6.817290498E0
1.600817917E0,7.442672882E0,-4.762496338E0,2.186203766E0,9.102430330E0
1.610750917E0,9.385033722E0,-6.929539948E0,2.507735138E0,1.193256541E1
1.620684917E0,1.111872849E1,-9.329349518E0,3.020568695E0,1.482520559E1
1.630617917E0,1.260543686E1,-1.184456909E1,3.342549133E0,1.761713626E1
1.640550917E0,1.380309631E1,-1.393646896E1,3.536246338E0,1.993127375E1
1.650483917E0,1.486783218E1,-1.564815948E1,3.848646698E0,2.192554242E1
1.660417917E0,1.618509293E1,-1.739412872E1,4.137246552E0,2.411700139E1
1.670351792E0,1.754995468E1,-1.911330368E1,4.405488739E0,2.631971918E1
1.680284792E0,1.924443100E1,-2.097977234E1,4.845124512E0,2.887861152E1
1.690217792E0,2.072395432E1,-2.262934204E1,5.527256012E0,3.117883838E1
1.700151792E0,2.161909286E1,-2.373599075E1,6.564748535E0,3.277008326E1
1.710084792E0,2.162133820E1,-2.396681076E1,7.568411407E0,3.315374993E1
1.720017792E0,2.059941330E1,-2.260224838E1,8.137677612E0,3.164520907E1
1.729950792E0,1.936298447E1,-1.975681549E1,8.640332336E0,2.898123994E1
1.739884792E0,1.823358307E1,-1.618988297E1,9.076674957E0,2.601849131E1
1.749817792E0,1.715193237E1,-1.227028381E1,9.435029755E0,2.310342908E1
1.759750792E0,1.593556183E1,-8.294701080E0,9.659263458E0,2.039719509E1
1.769683792E0,1.458566895E1,-4.700525208E0,9.493857422E0,1.802692443E1
1.779617792E0,1.278491364E1,-2.011816406E0,8.517437897E0,1.549348799E1
1.789550792E0,1.049168243E1,-1.939965820E-1,6.502777405E0,1.234500502E1
1.799483792E0,7.802973633E0,6.890171814E-1,3.806284790E0,8.709130042E0
1.809417792E0,5.065166931E0,6.532415771E-1,8.092172241E-1,5.170829055E0
1.819350792E0,2.721191254E0,3.695814514E-1,-1.745520172E0,3.253968801E0
1.829283792E0,9.126521301E-1,4.076023865E-1,-3.496878204E0,3.636926009E0
1.839216792E0,-1.823208618E-1,6.806346130E-1,-4.456233215E0,4.511598258E0
1.849150792E0,-5.587879944E-1,8.894503784E-1,-4.707560577E0,4.823327958E0
1.859083792E0,-5.216651917E-1,9.017248535E-1,-4.534670105E0,4.652792199E0
1.869016792E0,-1.604663086E-1,8.788224792E-1,-3.969744873E0,4.069023561E0
1.878949792E0,3.291654968E-1,1.044976959E0,-3.178639984E0,3.362153911E0
1.888883792E0,9.205856323E-1,1.277443542E0,-2.340682526E0,2.821016589E0
1.898816792E0,1.539249115E0,1.386716309E0,-1.518741760E0,2.568822005E0
1.908749792E0,2.002386017E0,1.316362610E0,-8.607101440E-1,2.546209385E0
1.918683792E0,1.996548157E0,9.430389404E-1,-6.198609924E-1,2.293415496E0
1.928616792E0,1.698368225E0,2.948867798E-1,-9.003776550E-1,1.944760336E0
