"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.047051208E0,-6.352639618E0,-8.560548248E0,3.613485718E0,1.125594489E1
2.056984208E0,-7.434889069E0,-8.508157196E0,3.033591614E0,1.169910221E1
2.066917208E0,-7.371870117E0,-8.368497620E0,3.730093231E0,1.175966908E1
2.076851208E0,-6.606811066E0,-7.912396088E0,5.418731689E0,1.164554067E1
2.086784208E0,-5.869893494E0,-7.626939697E0,6.310277710E0,1.150849528E1
2.096717208E0,-5.501509552E0,-7.402556305E0,6.714736633E0,1.140842387E1
2.106651208E0,-5.518424377E0,-6.948550415E0,7.128027191E0,1.138174557E1
2.116584208E0,-5.827531586E0,-5.648354187E0,7.164251862E0,1.082545769E1
2.126517208E0,-5.756279755E0,-5.257516937E0,6.763385468E0,1.032083446E1
2.136451208E0,-5.772446136E0,-5.266049194E0,6.598727875E0,1.022719991E1
2.146384208E0,-5.408702545E0,-5.193150787E0,6.341113586E0,9.820010175E0
2.156317208E0,-4.783003693E0,-5.202281799E0,6.397396545E0,9.532446842E0
2.166250208E0,-4.505480804E0,-5.714067535E0,6.213578796E0,9.568619887E0
2.176184208E0,-4.152514801E0,-6.405330048E0,6.147865448E0,9.801422435E0
2.186117208E0,-3.679199066E0,-6.852001190E0,6.180647278E0,9.934124363E0
2.196050208E0,-3.445684662E0,-7.006779327E0,5.695206757E0,9.664526855E0
2.205984208E0,-3.340004425E0,-6.721772003E0,5.689817963E0,9.418698258E0
2.215917208E0,-3.409459991E0,-6.394851837E0,6.283932495E0,9.591994321E0
2.225850208E0,-3.695515137E0,-6.616840210E0,5.952821045E0,9.637192791E0
2.235784208E0,-4.012705536E0,-7.722890167E0,5.762716370E0,1.043809074E1
2.245717208E0,-4.176315308E0,-8.924890594E0,5.860463104E0,1.146474201E1
2.255650208E0,-4.179159393E0,-9.794432373E0,5.743705902E0,1.209902625E1
2.265583208E0,-4.223467255E0,-1.060335022E1,6.018983459E0,1.290336675E1
2.275517208E0,-4.651576996E0,-1.125763962E1,6.238876190E0,1.368558345E1
2.285450208E0,-5.162614288E0,-1.165955383E1,6.292015686E0,1.421925607E1
2.295383208E0,-5.634582825E0,-1.178634018E1,6.261179810E0,1.448684614E1
2.305317208E0,-5.937253418E0,-1.168634811E1,5.903723145E0,1.437621847E1
2.315250208E0,-6.030210114E0,-1.151315826E1,5.641767883E0,1.416847882E1
2.325183208E0,-6.244264984E0,-1.148037643E1,5.425168304E0,1.414999432E1
2.335117208E0,-6.582860870E0,-1.181283508E1,4.850662994E0,1.436683895E1
2.345050208E0,-6.800508270E0,-1.243928238E1,4.590054932E0,1.490138460E1
2.354983208E0,-6.819069672E0,-1.314237030E1,4.867128754E0,1.558558791E1
2.364916208E0,-6.736441498E0,-1.391057281E1,5.381608887E0,1.636598284E1
2.374850208E0,-6.631809082E0,-1.458042984E1,5.697452087E0,1.700090546E1
2.384783208E0,-6.629713440E0,-1.490735001E1,5.619314575E0,1.725569126E1
2.394716208E0,-6.325246582E0,-1.434691544E1,5.554649048E0,1.663420731E1
2.404650208E0,-5.636828156E0,-1.307381287E1,5.263654175E0,1.517908000E1
2.414583208E0,-4.867577820E0,-1.171433990E1,4.683909760E0,1.352250287E1
2.424516208E0,-4.209845581E0,-1.040935364E1,4.024830322E0,1.192797980E1
2.434450208E0,-3.715423737E0,-9.102870483E0,3.434757385E0,1.041461391E1
2.444383208E0,-3.312461700E0,-7.654482422E0,3.057392120E0,8.883194822E0
2.454316208E0,-2.959495697E0,-6.147715759E0,2.954256592E0,7.435096223E0
2.464250208E0,-3.008443909E0,-4.592899017E0,2.755170593E0,6.142997732E0
2.474183208E0,-3.191363525E0,-3.171454926E0,2.435285797E0,5.116008640E0
2.484116208E0,-3.260370026E0,-1.922751617E0,2.128573608E0,4.342558243E0
2.494049208E0,-3.217559052E0,-1.023870850E0,1.868564301E0,3.859084129E0
2.503983208E0,-2.854713593E0,-6.770420837E-1,1.538650360E0,3.312887050E0
2.513916208E0,-2.356848907E0,-3.974235535E-1,1.284329224E0,2.713334445E0
2.523849208E0,-1.926344147E0,1.582209778E-1,9.439370728E-1,2.151012052E0
2.533783208E0,-1.607507172E0,6.474037170E-1,6.854246521E-1,1.863603454E0
2.543716208E0,-1.475032654E0,9.060658264E-1,7.797285461E-1,1.898592431E0
2.553649208E0,-1.340911560E0,1.156794434E0,6.324348450E-1,1.880476271E0
2.563583208E0,-1.156195679E0,1.404978333E0,9.116043091E-2,1.821829516E0
2.573516208E0,-7.900570679E-1,9.093589783E-1,-2.294728088E-1,1.226287769E0
2.583449208E0,-5.748046875E-1,-1.800755310E-1,1.040336609E-1,6.112696854E-1
2.593382208E0,-7.472460938E-1,-6.017486572E-1,1.066532135E0,1.434562291E0
2.603316208E0,-3.035687256E-1,-5.526507568E-1,2.226170654E0,2.313744284E0
2.613249208E0,1.038240967E0,-3.914360046E-1,2.676584015E0,2.897458963E0
2.623182208E0,2.370620270E0,-4.571493530E-1,2.915337524E0,3.785236964E0
2.633116208E0,3.989204407E0,-2.806663513E-1,3.748654633E0,5.481326204E0
2.643049208E0,6.329138489E0,-1.151106262E-1,5.805227966E0,8.589057935E0
2.652982208E0,7.432344360E0,-2.347119141E0,8.103398895E0,1.124338848E1
2.662916208E0,4.606071625E0,-6.169420624E0,8.527317352E0,1.148881142E1
2.672849208E0,-3.468287659E-1,-1.094419144E1,7.639214172E0,1.335115012E1
2.682782208E0,-6.695426788E0,-1.858460312E1,5.400170288E0,2.047872194E1
2.692715208E0,-1.235515732E1,-3.076776810E1,5.115312653E0,3.354805344E1
2.702649208E0,-1.843102249E1,-4.260530182E1,5.658832397E0,4.676469520E1
2.712582208E0,-2.325998062E1,-4.135869415E1,4.405937805E0,4.765480635E1
2.722515208E0,-1.701811066E1,-2.601440277E1,7.814948730E0,3.205368412E1
2.732449208E0,-8.924441528E0,-1.832249817E1,9.673633575E0,2.255967159E1
2.742382208E0,-5.391338654E0,-1.712364120E1,9.222471771E0,2.018265607E1
2.752315208E0,-5.389692078E0,-1.682201843E1,6.731501770E0,1.890349706E1
2.762249208E0,-5.754483490E0,-1.642190048E1,4.802762604E0,1.805157678E1
2.772182208E0,-4.912933502E0,-1.606115067E1,4.248165894E0,1.732467575E1
2.782115208E0,-4.361480255E0,-1.555505310E1,3.581751709E0,1.654723942E1
2.792048208E0,-4.595294037E0,-1.479074249E1,2.843187561E0,1.574695229E1
2.801982208E0,-4.942871246E0,-1.379142059E1,2.326761475E0,1.483405127E1
2.811915208E0,-4.913831635E0,-1.262699203E1,2.021995239E0,1.369945743E1
2.821848208E0,-4.947810974E0,-1.128952332E1,2.137105865E0,1.251005162E1
2.831782208E0,-4.884342957E0,-9.533824310E0,1.871258698E0,1.087438372E1
2.841715208E0,-4.387077026E0,-7.751031647E0,1.660347290E0,9.059894566E0
2.851648208E0,-3.548969879E0,-5.989943848E0,1.542242889E0,7.131137892E0
2.861582208E0,-2.471211090E0,-4.114942932E0,1.173260193E0,4.941273021E0
2.871515208E0,-1.509461060E0,-2.484084320E0,7.908055115E-1,3.012394555E0
2.881448208E0,-8.289761353E-1,-1.255139923E0,2.987786865E-1,1.533573071E0
2.891381208E0,-6.718029785E-1,-1.739382935E-1,-1.565744019E-1,7.113995468E-1
2.901315208E0,-3.972738647E-1,8.008346558E-1,-5.215155029E-1,1.034959463E0
2.911248208E0,-3.185375977E-1,9.134005737E-1,-9.280700684E-2,9.717921330E-1
2.921181208E0,-2.149530029E-1,5.520520020E-1,5.388793945E-1,8.008478059E-1
2.931115208E0,9.789642334E-2,3.180885315E-1,8.912466431E-1,9.513593445E-1
2.941048208E0,4.210743713E-1,2.448907471E-1,1.272054749E0,1.362130092E0
2.950981208E0,6.288423157E-1,1.426533508E-1,1.528022461E0,1.658506942E0
2.960915208E0,5.014572144E-1,1.098715210E-1,1.466051331E0,1.553331128E0
2.970848208E0,2.618055725E-1,6.062393188E-2,1.224603424E0,1.253742783E0
2.980781208E0,1.017883301E-1,2.097138977E-1,9.833052063E-1,1.010559207E0
2.990714208E0,-5.688171387E-2,3.248245239E-1,6.924600220E-1,7.669728696E-1
3.000648208E0,-2.469863892E-1,4.631369019E-1,5.152285767E-1,7.354988460E-1
3.010581208E0,-1.989363098E-1,4.912783813E-1,5.499563599E-1,7.637945412E-1
3.020514208E0,-5.837860107E-3,1.407073975E-1,5.110372925E-1,5.300865652E-1
3.030448208E0,5.044509888E-2,-1.372645569E-1,5.279521179E-1,5.478318222E-1
3.040381208E0,-4.625381470E-2,-2.070195007E-1,6.953041077E-1,7.269417385E-1
3.050314208E0,-5.688171387E-2,-5.463638306E-1,8.126600647E-1,9.809002730E-1
3.060248208E0,-2.007325745E-1,-1.305435333E0,1.293160858E0,1.848437173E0
3.070181208E0,-1.118174744E-1,-2.989283752E0,2.693947906E0,4.025627383E0
3.080114208E0,-2.112107849E-1,-5.794001312E0,4.655618591E0,7.435714200E0
3.090047208E0,-1.961371307E0,-9.969568176E0,5.616769867E0,1.160979633E1
3.099981208E0,-5.718109131E0,-1.604842712E1,3.878734131E0,1.747264615E1
3.109914208E0,-9.563163300E0,-2.333602249E1,1.625320129E0,2.527183617E1
3.119847208E0,-1.195503937E1,-3.192336502E1,1.817221069E0,3.413687878E1
3.129781208E0,-1.247251328E1,-3.789579529E1,5.370681610E0,4.025542335E1
3.139714208E0,-1.039154068E1,-3.300621323E1,1.021161484E1,3.607868217E1
3.149647208E0,-8.779842224E0,-2.514066971E1,1.293340485E1,2.960425415E1
3.159581208E0,-8.735234985E0,-2.418700287E1,1.234228409E1,2.852450551E1
3.169514208E0,-9.570048981E0,-2.393597488E1,8.063731384E0,2.701000731E1
3.179447208E0,-1.089389603E1,-2.285133041E1,4.539310455E0,2.571897377E1
3.189380208E0,-1.027942383E1,-2.107976440E1,4.476291504E0,2.387593364E1
